MethodFullyQualifiedName,ReleaseID,LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,IsBuggy
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/create(SyncDelta, AttributableUtil, boolean)",15,58,3,9,5,2,11,16,3,126,10,49,8.5000,1,yes
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/create(SyncDelta, AttributableUtil, boolean)",16,58,3,9,5,2,11,16,3,126,10,49,8.5000,1,yes
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/create(SyncDelta, AttributableUtil, boolean)",17,58,3,9,5,2,11,16,3,126,10,49,8.5000,1,yes
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/create(SyncDelta, AttributableUtil, boolean)",18,58,3,9,5,2,11,16,3,126,10,49,8.5000,1,yes
client/old_console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/SpinnerFieldPanel.java/setNewModel(ListItem),25,18,1,9,7,1,3,1,1,18,0,18,18.0000,0,no
client/old_console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/SpinnerFieldPanel.java/setNewModel(ListItem),27,18,1,9,7,1,3,1,1,18,0,18,18.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java/getRoleTO(SyncopeRole),19,45,1,12,1,1,11,9,2,74,0,28,8.2222,0,yes
core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java/getRoleTO(SyncopeRole),20,42,1,12,1,1,11,12,3,74,9,28,6.9167,0,no
core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java/getRoleTO(SyncopeRole),21,42,1,12,1,1,11,12,3,74,9,28,6.9167,1,no
core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java/getRoleTO(SyncopeRole),22,42,1,12,1,1,11,12,3,74,9,28,6.9167,1,no
core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java/getRoleTO(SyncopeRole),23,42,1,12,1,1,11,12,3,74,9,28,6.9167,1,no
common/rest-api/src/main/java/org/apache/syncope/common/rest/api/CollectionWrapper.java/wrapLogger(Collection),24,6,1,2,3,1,2,1,1,6,0,6,6.0000,0,no
common/rest-api/src/main/java/org/apache/syncope/common/rest/api/CollectionWrapper.java/wrapLogger(Collection),25,6,1,2,3,1,2,1,1,6,0,6,6.0000,0,no
"core/src/main/java/org/apache/syncope/core/util/ImportExport.java/sortByForeignKeys(Connection, Set)",8,38,2,9,5,1,10,2,1,66,0,38,33.0000,0,no
core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java/chooseDelegate(),13,33,0,8,5,1,5,2,1,66,0,33,33.0000,0,no
core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java/chooseDelegate(),10,33,0,8,5,1,5,2,1,66,0,33,33.0000,0,no
core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java/chooseDelegate(),11,33,0,8,5,1,5,2,1,66,0,33,33.0000,0,no
core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java/chooseDelegate(),12,33,0,8,5,1,5,2,1,66,0,33,33.0000,0,no
client/console/src/main/java/org/apache/syncope/client/console/pages/Resources.java/setupResources(),24,158,0,2,2,1,26,1,1,158,0,158,158.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java/update(User, UserPatch)",27,94,2,30,7,3,21,3,2,95,0,93,31.6667,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java/update(User, UserPatch)",28,111,2,34,8,3,25,6,2,112,0,93,18.6667,1,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java/update(User, UserPatch)",29,111,2,34,8,3,25,6,2,112,0,93,18.6667,1,no
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AbstractAnyDataBinder.java/getAllResources(Any),27,8,1,3,3,1,1,1,1,8,0,8,8.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiWorkflowLoader.java/load(),5,13,0,3,5,1,2,1,1,13,0,13,13.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiWorkflowLoader.java/load(),6,13,0,3,5,1,2,2,1,26,0,13,13.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/GroupDataBinderImpl.java/update(Group, GroupPatch)",27,31,2,11,2,1,6,1,1,31,0,31,31.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/GroupDataBinderImpl.java/update(Group, GroupPatch)",28,65,2,23,4,2,19,5,1,65,0,31,13.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/GroupDataBinderImpl.java/update(Group, GroupPatch)",29,65,2,23,4,2,19,5,1,65,0,31,13.0000,0,no
"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java/execute(int, int)",3,24,2,10,4,1,7,2,2,24,0,24,12.0000,0,no
"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java/execute(int, int)",4,24,2,10,4,1,7,2,2,24,0,24,12.0000,0,no
"core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java/execute(int, int)",2,24,2,10,4,1,7,1,1,24,0,24,24.0000,0,no
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/list/AltListView.java/onComponentTag(ComponentTag),24,3,1,1,1,1,0,1,1,3,0,3,3.0000,0,no
client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/list/AltListView.java/onComponentTag(ComponentTag),25,3,1,1,1,1,0,1,1,3,0,3,3.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupManager.java/findGroupById(String),1,8,1,2,2,1,2,1,1,8,0,8,8.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupManager.java/findGroupById(String),2,8,1,2,2,1,2,1,1,8,0,8,8.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupManager.java/findGroupById(String),3,8,1,2,2,1,2,1,1,8,0,8,8.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupManager.java/findGroupById(String),4,8,1,2,2,1,2,1,1,8,0,8,8.0000,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java/isValid(AbstractAttrValue, ConstraintValidatorContext)",20,31,2,10,4,1,4,7,2,60,0,29,8.5714,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java/isValid(AbstractAttrValue, ConstraintValidatorContext)",21,31,2,10,4,1,4,7,2,60,0,29,8.5714,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceDelete.java/delete(),27,17,0,5,5,1,1,6,2,32,0,15,5.3333,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceDelete.java/delete(),28,17,0,5,5,1,1,6,2,32,0,15,5.3333,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/resource/ResourceDelete.java/delete(),29,17,0,5,5,1,1,6,2,32,0,15,5.3333,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, PolicyTO)",12,30,2,14,2,2,1,5,2,67,7,35,14.8000,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java/isValid(AbstractAttrValue, ConstraintValidatorContext)",26,31,2,10,4,1,4,7,2,60,0,29,8.5714,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, PolicyTO)",13,30,2,14,2,2,1,5,2,67,7,35,14.8000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, PolicyTO)",14,30,2,14,2,2,1,5,2,67,7,35,14.8000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, PolicyTO)",15,30,2,14,2,2,1,5,2,67,7,35,14.8000,0,yes
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, PolicyTO)",16,34,2,14,2,2,3,6,2,71,7,35,13.0000,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java/isValid(AbstractAttrValue, ConstraintValidatorContext)",22,31,2,10,4,1,4,7,2,60,0,29,8.5714,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, PolicyTO)",17,34,2,14,2,2,3,6,2,71,7,35,13.0000,1,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java/isValid(AbstractAttrValue, ConstraintValidatorContext)",23,31,2,10,4,1,4,7,2,60,0,29,8.5714,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, PolicyTO)",18,34,2,14,2,2,3,6,2,71,7,35,13.0000,1,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, PolicyTO)",10,30,2,14,2,2,1,5,2,67,7,35,14.8000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java/getPolicy(T, PolicyTO)",11,30,2,14,2,2,1,5,2,67,7,35,14.8000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/TaskDataBinderImpl.java/fill(ProvisioningTask, AbstractProvisioningTaskTO)",24,38,2,13,4,2,8,1,1,38,0,38,38.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/TaskDataBinderImpl.java/fill(ProvisioningTask, AbstractProvisioningTaskTO)",25,39,2,13,4,2,8,3,1,39,0,38,13.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/TaskDataBinderImpl.java/fill(ProvisioningTask, AbstractProvisioningTaskTO)",27,55,2,12,5,4,10,9,3,57,0,38,6.3333,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/TaskDataBinderImpl.java/fill(ProvisioningTask, AbstractProvisioningTaskTO)",28,56,2,12,5,4,10,12,3,58,0,38,4.8333,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/TaskDataBinderImpl.java/fill(ProvisioningTask, AbstractProvisioningTaskTO)",29,56,2,12,5,4,10,12,3,58,0,38,4.8333,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java/getUserUpdateTaskIds(WorkflowResult, String, boolean, Set, Set, Set)",16,2,6,0,0,1,1,1,1,2,0,2,2.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java/getUserUpdateTaskIds(WorkflowResult, String, boolean, Set, Set, Set)",17,2,6,0,0,1,1,1,1,2,0,2,2.0000,1,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/PropagationManager.java/getUserUpdateTaskIds(WorkflowResult, String, boolean, Set, Set, Set)",18,2,6,0,0,1,1,1,1,2,0,2,2.0000,1,no
core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java/getValue(),20,1,0,5,5,1,0,3,1,2,0,1,0.6667,0,no
core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java/getValue(),21,1,0,5,5,1,0,3,1,2,0,1,0.6667,0,no
core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java/getValue(),22,1,0,5,5,1,0,3,1,2,0,1,0.6667,0,no
core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java/getValue(),23,1,0,5,5,1,0,3,1,2,0,1,0.6667,0,no
core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java/getValue(),26,1,0,5,5,1,0,4,1,2,0,1,0.5000,1,no
core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java/getValue(),19,1,0,5,5,1,0,3,1,2,0,1,0.6667,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),20,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),21,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),22,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),23,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),24,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),25,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),26,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),27,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),28,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),29,6,0,1,1,1,1,10,1,6,0,4,0.6000,0,no
installer/src/main/java/org/apache/syncope/installer/containers/Tomcat.java/deployCore(),19,2,0,0,0,1,1,2,1,2,0,2,1.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/group/GroupReadAttributeBySchemaTypeAndSchemaName.java/read(),27,13,0,4,3,1,0,1,1,13,0,13,13.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/group/GroupReadAttributeBySchemaTypeAndSchemaName.java/read(),28,13,0,4,3,1,0,1,1,13,0,13,13.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/group/GroupReadAttributeBySchemaTypeAndSchemaName.java/read(),29,13,0,4,3,1,0,1,1,13,0,13,13.0000,0,no
"core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentExporter.java/sortByForeignKeys(Connection, Set)",24,38,2,9,5,1,10,1,1,38,0,38,38.0000,0,no
"core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentExporter.java/sortByForeignKeys(Connection, Set)",25,38,2,9,5,1,10,1,1,38,0,38,38.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),20,126,0,9,3,1,23,16,5,272,2,128,17.1250,1,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),21,126,0,9,3,1,23,16,5,272,2,128,17.1250,1,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),22,126,0,9,3,1,23,16,5,272,2,128,17.1250,1,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),23,126,0,9,3,1,23,16,5,272,2,128,17.1250,1,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),26,126,0,9,3,1,23,16,5,272,2,128,17.1250,1,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),10,128,0,9,3,1,23,6,4,272,0,128,45.3333,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),11,128,0,9,3,1,23,6,4,272,0,128,45.3333,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),12,128,0,9,3,1,23,10,5,272,0,128,27.2000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),13,128,0,9,3,1,23,10,5,272,0,128,27.2000,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),14,128,0,9,3,1,23,11,5,272,0,128,24.7273,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),15,128,0,9,3,1,23,11,5,272,0,128,24.7273,0,yes
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),16,128,0,9,3,1,23,16,5,272,2,128,17.1250,0,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),17,128,0,9,3,1,23,16,5,272,2,128,17.1250,1,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),18,128,0,9,3,1,23,16,5,272,2,128,17.1250,1,no
console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java/setupProfile(),19,126,0,9,3,1,23,16,5,272,2,128,17.1250,1,no
"common/lib/src/main/java/org/apache/syncope/common/lib/AttributableOperations.java/diff(AbstractAttributableTO, AbstractAttributableTO, AbstractAttributableMod, boolean)",24,47,4,9,2,1,9,1,1,47,0,47,47.0000,0,no
"common/lib/src/main/java/org/apache/syncope/common/lib/AttributableOperations.java/diff(AbstractAttributableTO, AbstractAttributableTO, AbstractAttributableMod, boolean)",25,47,4,9,2,1,9,1,1,47,0,47,47.0000,0,no
"core/misc/src/main/java/org/apache/syncope/core/misc/spring/BeanUtils.java/copyProperties(Object, Object, Class, String[])",27,39,4,16,9,3,11,1,1,39,0,39,39.0000,0,no
"core/misc/src/main/java/org/apache/syncope/core/misc/spring/BeanUtils.java/copyProperties(Object, Object, Class, String[])",28,39,4,16,9,3,11,1,1,39,0,39,39.0000,0,no
"core/misc/src/main/java/org/apache/syncope/core/misc/spring/BeanUtils.java/copyProperties(Object, Object, Class, String[])",29,39,4,16,9,3,11,1,1,39,0,39,39.0000,0,no
"core/misc/src/main/java/org/apache/syncope/core/misc/spring/BeanUtils.java/copyProperties(Object, Object, Class, String[])",24,39,4,16,9,3,11,1,1,39,0,39,39.0000,0,no
"core/misc/src/main/java/org/apache/syncope/core/misc/spring/BeanUtils.java/copyProperties(Object, Object, Class, String[])",25,39,4,16,9,3,11,1,1,39,0,39,39.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/AbstractPropagationTaskExecutor.java/delete(PropagationTask, ConnectorObject, Connector, Boolean[])",27,10,4,5,4,1,2,2,2,20,0,10,10.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/AbstractPropagationTaskExecutor.java/delete(PropagationTask, ConnectorObject, Connector, Boolean[])",28,10,4,5,4,1,2,3,2,20,0,10,6.6667,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/AbstractPropagationTaskExecutor.java/delete(PropagationTask, ConnectorObject, Connector, Boolean[])",29,10,4,5,4,1,2,3,2,20,0,10,6.6667,0,no
core/src/main/java/org/apache/syncope/core/report/ReportJob.java/execute(JobExecutionContext),9,67,1,9,6,2,14,4,1,135,1,68,34.0000,0,no
core/src/main/java/org/apache/syncope/core/report/ReportJob.java/execute(JobExecutionContext),5,67,1,9,6,2,14,2,1,68,1,68,34.5000,0,no
core/src/main/java/org/apache/syncope/core/report/ReportJob.java/execute(JobExecutionContext),6,67,1,9,6,2,14,2,1,68,1,68,34.5000,0,no
core/src/main/java/org/apache/syncope/core/report/ReportJob.java/execute(JobExecutionContext),7,67,1,9,6,2,14,3,1,68,1,68,23.0000,0,no
core/src/main/java/org/apache/syncope/core/report/ReportJob.java/execute(JobExecutionContext),8,67,1,9,6,2,14,3,1,68,1,68,23.0000,0,no
console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java/execute(),1,28,0,5,2,1,9,3,2,28,0,22,9.3333,0,no
console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java/execute(),2,28,0,5,2,1,9,3,2,28,0,22,9.3333,0,no
console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java/execute(),3,28,0,5,2,1,9,3,2,28,0,22,9.3333,0,no
console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java/execute(),4,28,0,5,2,1,9,3,2,28,0,22,9.3333,0,no
console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java/execute(),5,28,0,5,2,1,9,3,2,28,0,22,9.3333,0,no
console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java/execute(),6,28,0,5,2,1,9,3,2,28,0,22,9.3333,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java/bulkAction(BulkAction),10,31,1,10,4,1,4,2,2,62,0,31,31.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java/bulkAction(BulkAction),11,31,1,10,4,1,4,2,2,62,0,31,31.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java/bulkAction(BulkAction),12,31,1,10,4,1,4,2,2,62,0,31,31.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java/bulkAction(BulkAction),13,31,1,10,4,1,4,2,2,62,0,31,31.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java/bulkAction(BulkAction),14,31,1,10,4,1,4,2,2,62,0,31,31.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java/bulkAction(BulkAction),15,30,1,10,4,1,4,3,2,62,1,31,21.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java/bulkAction(BulkAction),16,30,1,10,4,1,4,3,2,62,1,31,21.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java/bulkAction(BulkAction),17,30,1,10,4,1,4,3,2,62,1,31,21.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java/bulkAction(BulkAction),18,30,1,10,4,1,4,3,2,62,1,31,21.0000,0,no
